0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.08725451187343815,0.7463765682503939,0.6032573827737873,1.1958287163655266,0.09840567782251355,0.7231286018943391,0.6252688188262643,1.2568701610478106,0.09951574773188468,0.7248549481244432,0.6286009801075246,1.2579941861023323,0.09080274143106383,0.8736381559405163,0.6619513161136995,1.365181738285479,0.08008023728655175,0.789272509452946,0.6343147972082256,1.3485691670600788,0.09512643518068502,0.7580555332428235,0.6305914102164778,1.3188601859104536,0.09345077831273857,0.7331879082449739,0.6341435948275871,1.3526893179887989,0.08746775409493918,0.7326993389763062,0.6369714806844703,1.3662416548253769,0.09972565311228093,0.737097891632762,0.6359670883403667,1.3616900836641888,0.08075770769589234,0.7137537690735439,0.6274134935195478,1.3395934351679912,0.06800314258589991,0.7865928609700686,0.6385487258297929,1.350968758563411,0.08070671633457757,0.7079949524675736,0.6203799283094439,1.3184168420369327,0.08333857611944029,0.6892436057707378,0.631817959886504,1.3458612933445437,0.08348807197331752,0.680318291747831,0.6021259241451262,1.3073256622702942,0.0985462717813817,0.7237912716154234,0.6122765429993068,1.241677372622929,0.09584288185543544,0.7103204663471415,0.6200461727438017,1.2239606029216288,0.08345259085856806,0.6868304654257487,0.5733916295102436,1.1707299023623023
0.04073701258152016,0.35329891477743813,0.31760356750099134,1.1510085825529779,0.04753683394170467,0.401298242860984,0.38669562595392104,1.5091289533643182,0.05308652574165403,0.45108989030909136,0.4157216554385014,1.48153488587864,0.04776958761502192,0.4069220969817191,0.39955129535464895,1.659389708396322,0.04653467037174422,0.39632047339175774,0.39079144560217927,1.602792965753316,0.05453705970338674,0.42758737142332404,0.4148045409107106,1.5736344332655656,0.04788296730411458,0.4034788952075437,0.4088428294109585,1.6354870243225559,0.04947848153664966,0.41177767605951904,0.4060563002478215,1.6312598259863034,0.04766371234690665,0.4114534359285131,0.3964426289326967,1.527222507832596,0.04630416565277466,0.4744920736748323,0.4077689976807284,1.5926089789377278,0.04162844671711232,0.3935176658783636,0.3800276297842901,1.431245790895761,0.04344745062478291,0.3968357314213661,0.38287732239116945,1.5160230005105015,0.048410638824581,0.4048715173007637,0.4050923372776017,1.6023799486861865,0.05477080428792811,0.5080792031486258,0.40490174025641346,1.5257833952297837,0.05735681217073382,0.46551317722282765,0.43796535736725206,1.4834007198759689,0.04923126654166832,0.45766967107327866,0.3806928021272012,1.3880770893042707,0.05729843220431479,0.5005794960056996,0.3821656594658397,1.2586142727280296
0.043674089321097335,0.4317525852968922,0.34587596152624167,0.8638276015957014,0.04500111775790532,0.3824586520769164,0.30553913879473404,1.0104170293699972,0.07080944834759033,0.43376461722185333,0.2976007328913976,0.9349776220939248,0.04166212657558208,0.3619358988211241,0.31403362770236654,1.2817910861359112,0.042954841909975824,0.35315033727337625,0.31763432659325425,1.2520509137347258,0.04969326749972035,0.3993840750618756,0.3065956642575897,1.1681959088099527,0.04490434911330931,0.37910356000652407,0.3154384331491514,1.2600032633064697,0.04744229522689367,0.38397491859719146,0.32681010219018963,1.3085814350718405,0.05402742591939458,0.37286951092515824,0.3350643391970837,1.2758346079723637,0.03965457232781944,0.35496072004862617,0.3118127160615616,1.257010849067008,0.04570899029344839,0.38595524720427093,0.3331106473076731,1.1843187290727029,0.0447033575242851,0.3765608839488453,0.30998779228335427,1.2001238418591875,0.043352734409419,0.3648442119927552,0.3211041884217995,1.2916293677846815,0.056952268078138565,0.39830255562308375,0.3033341253352821,1.1557366257559964,0.08625606106938355,0.46520286474408146,0.3157827400238402,1.0251210056395328,0.08113099383188732,0.5146438369350756,0.3535402559809632,0.9625477564357461,0.10817650258579195,0.7532536897522302,0.4920805160706571,0.9483770114225876
0.027378928404013788,0.3004541017919938,0.2424892364159479,0.5616488653093845,0.017852005610794842,0.2955665714005873,0.21673144882974957,0.5630991313189456,0.01998687816895419,0.4240190247336205,0.2980131638106202,0.671636964328181,0.016769765366340814,0.31013929676583246,0.2307499827350236,0.6702363945456666,0.015203178367222408,0.2878891347664659,0.21866925910926419,0.6423456738344051,0.018681018049426228,0.33549128360281116,0.23511448021715164,0.6335305966170847,0.020492146262908746,0.3121757143907997,0.22984285036796226,0.6817577679518372,0.02034776928635035,0.3252760858439479,0.23202616924652916,0.6870046268247213,0.015376075207766144,0.3041236454313776,0.22524842077164767,0.6355650391643559,0.015005466420649588,0.2939057560396114,0.2184505915081805,0.628925375064646,0.013542830922052444,0.26950146842361833,0.1957859737886036,0.5622120578531209,0.015032582078952871,0.28728530329927277,0.20699748637831153,0.6024522747081018,0.015621330896136825,0.31344290573351136,0.22631623071584203,0.6724606731448854,0.017964911484118114,0.3267575205684555,0.21471147087046216,0.6119979044077528,0.02700681702334149,0.36222668924594953,0.23532983668866425,0.6068076746039084,0.027307544524464725,0.35170952870558775,0.2326627164836974,0.5636907726993652,0.031403550114587814,0.36295175292424947,0.24020945991970138,0.4978728390434166
0.0034274338150003746,0.04848132724638383,0.03841070384993656,0.08300231115027124,0.00939763302618667,0.08968320379672033,0.048663208003198476,0.09726722247328241,0.017091398517759926,0.1931102764115032,0.08665733717004807,0.1265888060239226,0.006574173827390974,0.06631374204804832,0.0277711902729191,0.10081644438354914,0.003972396489451087,0.0609628896936522,0.04134269634878519,0.1156160242219961,0.011664298999491365,0.11083189452970377,0.046461511891386136,0.10377722019669547,0.008471298009482077,0.075149729125934,0.03242141965638288,0.10055991600857489,0.005026653937172857,0.05845739415454386,0.02895831054293994,0.09974657102412593,0.002248304801987089,0.04829454393351062,0.023506776488549895,0.09920619936381023,0.0034401766647684474,0.05555595454282217,0.02282992623086269,0.0965313908755013,0.004648624969580531,0.050978495945595406,0.023735632221122946,0.09117625928573306,0.004871032661666098,0.06121431429701642,0.023804055037893297,0.09319677031583798,0.005473406810275496,0.062059033499355744,0.02744209465882748,0.09399393115277285,0.01133083808825042,0.10065033925226921,0.0461006735922381,0.10388158315384402,0.014905384445304384,0.13995108485177044,0.05873952707058391,0.10862258628108441,0.015451342868384357,0.134316172659318,0.056559496977294,0.10633420461481846,0.011901308195064908,0.11193117770310113,0.050266283163355706,0.09787480323337597
0.039285027202980834,0.3478682390993105,0.26799746283208103,0.6197018465280364,0.045814571082953205,0.4506165042702616,0.3321199525217195,0.7219104595044967,0.06781028247043275,0.6090655409785593,0.3922478943823163,0.7667358320956775,0.042105119942430574,0.4010935381687405,0.3554757542882098,0.8185380259799737,0.0371212816546624,0.38198987052927597,0.33834789651339425,0.7943329754838968,0.04840969779929188,0.49982217411122287,0.3734033934361225,0.8066943082068567,0.04710172726469476,0.42388960641190554,0.3588103917668854,0.8237585887715805,0.046500964043734064,0.39346110979558374,0.3500480873401406,0.8350365018159568,0.04104310727534458,0.384030097499069,0.3433849522736095,0.8157063784899794,0.039883595737522023,0.3895462046955839,0.3438465161118472,0.8082911637591746,0.040130260006622676,0.3523768876743646,0.3063776590187211,0.7316980471964172,0.03871071480526457,0.34780974382397994,0.3116252236020799,0.7328199213667735,0.03766722281595084,0.403787270653137,0.3559750022161796,0.8250018235537053,0.053339062205431866,0.44256180334945483,0.3630198571717601,0.826581963361526,0.06305706775469547,0.5206412312511783,0.37486920026552056,0.7760775791006982,0.06890445300475888,0.5453565239604077,0.3726184002948818,0.787829444624163,0.052698421842394504,0.45717044598374784,0.3065424115383739,0.6675576851318694
0.0035482074086263,0.019542158868431758,0.02122370504000356,0.03679679602255494,0.0035596106735484257,0.019173922340419626,0.026530206055500966,0.04199156154057921,0.004474186991895378,0.025860569959493103,0.02617489763251584,0.04186756483629902,0.004631001170690726,0.02541132020096663,0.025795755884088237,0.049117484489708575,0.008524588410197452,0.03485128215448436,0.02624654076915737,0.05927219556285851,0.005532255402993792,0.02225367704972293,0.0273345140046179,0.04539142657055717,0.005237135207432568,0.022917717851901786,0.026130859012838452,0.04557236831842034,0.00496302399689634,0.023276561736904965,0.025585352011749666,0.05042394900736681,0.005580923882630426,0.023228769177162108,0.024123451692845695,0.051439257574881936,0.005784721119937609,0.021278496905128244,0.025886670146623488,0.051032474938436705,0.006662950262734174,0.02178146032958587,0.025641580604730742,0.051333973605576406,0.006958996120587255,0.020559046254065648,0.02690331159268828,0.048127004934555705,0.006088098545121155,0.023488501337973457,0.026413290522022452,0.04916442107448865,0.005039641967098487,0.026876055416778323,0.032563972610309265,0.0516651185834408,0.00516853409520708,0.02689783693330096,0.027744810033339465,0.04227488486418359,0.005933955485337732,0.029278153982773666,0.02776722027188882,0.041958309902233426,0.006446004806802869,0.04359369023075223,0.028985103706435016,0.047382508090301166
0.02264427019625215,0.2595550404809418,0.20627292540978487,0.44801384203839745,0.02379371082877932,0.2654325054611301,0.21345794553376646,0.5102328501915455,0.031160805793083536,0.2714862939270383,0.21369232849951095,0.5158670839939081,0.01781062170099707,0.25846767094155,0.2152630047523165,0.5685705986536591,0.016596339962384996,0.2477366135229748,0.2082767550023875,0.5739982806819107,0.021473490773547033,0.2617114497235045,0.2104373376775047,0.5413201195000139,0.01940806225414024,0.24462262230620946,0.21186923721239742,0.5582857700800898,0.019383125438374324,0.23840369196524894,0.21195443914109183,0.5680084042778688,0.014435886506121607,0.2290842979472756,0.2091600494606327,0.562231348935798,0.015484240751542934,0.23062456175126209,0.20345446982454735,0.5479050718948582,0.014649768344998008,0.2162592120811134,0.18723213180790887,0.49235281664604835,0.014475813632694987,0.22461234919094197,0.1996712238922279,0.5214005427696287,0.016184424961984856,0.23687658475311602,0.20652280616199598,0.5561286854783922,0.022658116383700685,0.250857332789438,0.20429852514231442,0.5076079651323645,0.03315584069715447,0.26345375922464853,0.21161383817948715,0.5071480340242372,0.026000063260806318,0.2849393197090362,0.22163957224207367,0.4881940808172649,0.030150435138838208,0.29132437276366496,0.20474612896171196,0.4484766126594892
0.06633692083249036,0.7066161932709318,0.5355673060633699,1.191251642004894,0.06682553745458635,0.8443386579312941,0.670522991868667,1.453583393330831,0.07807468115961362,0.9860639488673921,0.7171973083489509,1.4756057093268784,0.059148609048854585,0.7289088145591522,0.6375690170080923,1.7452397962363573,0.05499617405161885,0.691189289766555,0.6465049578664471,1.8189107255848174,0.06855292788157556,0.8160659693213161,0.6431299357307908,1.5875749147102902,0.06574767259656016,0.7548330670512442,0.6346320124771176,1.6783499582569807,0.05890123423288311,0.7187595948990212,0.6601964335387782,1.8389553242462495,0.05445570992109738,0.6934711268440502,0.7087608914498318,1.9907614324722438,0.05620622132820826,0.6779939126045762,0.6488449122511918,1.7816721073837385,0.05922721797500888,0.7055014047619044,0.6368086080767502,1.7260329001822634,0.0632019693043389,0.6897809287905229,0.5971656211073448,1.6495458089210373,0.05976827879036561,0.750282706245263,0.6455388416741417,1.737182036412646,0.06701913079361854,0.8117350387465636,0.6542352173274917,1.6039306530479247,0.07970834323622969,0.8830591125010391,0.685097657419075,1.5466457804964189,0.09164454119824104,0.8853069597162245,0.7025063707127484,1.4746556474871844,0.11710672589576088,0.948547187683706,0.7973499887761497,1.4602097748094183
0.6006659493404898,3.5782221925386875,2.793649928241755,5.974369250857821,0.5863790453013753,3.6432578608947166,2.999929615921644,7.132974621655298,0.6312096130108403,4.304036894714336,3.6506623711667645,8.114872283210815,0.5304484100321194,3.405195151589862,2.9156812611392895,7.388414045586391,0.532985656749493,3.3863111251566655,2.8839345434864376,7.21129471181044,0.5629280050230583,3.7563000312729677,3.2017182776161075,7.831255595271665,0.5454972737547015,3.4769611756114904,2.9578062119036863,7.58485431073969,0.5226290103952973,3.4593803493728466,2.881002864812716,7.3624389867705125,0.49528373039487106,3.302323648039538,2.7739957400216677,6.9359739373507985,0.48770118273020696,3.356776659022549,2.8195768818247497,7.135865148593871,0.4568980792981434,3.272590400918136,2.6990663812638536,6.73170793836173,0.43673255894885826,3.3255587033331224,2.75864270188655,7.112500886410567,0.5281068128636913,3.461213690959892,2.862413836535785,7.366551798123993,0.536122552876269,3.6701491498150287,3.1275069432146023,7.660420836958798,0.5680204026928332,3.977288575465289,3.359005698790672,7.783816522126569,0.5437976936938247,4.030839502393997,3.334877035882986,7.588427757364698,0.6021331486059253,4.726730913638342,3.6942584527906845,7.396757222518453
